data,id_compra,estado,loja,vendedor,produto,produto_id,preco,cliente_nome,cliente_genero,forma_pagto
2025-08-22 04:38:41.641734,231,RJ,Rio de Janeiro,Juliana Almeida,Tablet,2,1500.0,Wallace Erwin,M,Boleto
2025-08-22 11:16:53.061894,1033,SP,Assis,Maria Vitoria,Smartphone,1,2000.0,Serita Collins,F,Cartão de Crédito
2025-08-22 14:34:50.167916,816,SP,Assis,Mariana Gomes,Monitor,3,800.0,Jane Freels,O,Pix
2025-08-22 19:04:39.080195,58,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Shirley Labree,O,Boleto
2025-08-23 00:16:03.660560,1878,SP,Assis,Mariana Gomes,Mouse,5,100.0,Albertha Mullaney,O,Pix
2025-08-23 09:12:03.918113,1900,SP,Assis,Mariana Gomes,Teclado,4,150.0,Jacqueline Johnson,F,Transferência Bancária
2025-08-23 10:29:42.117228,272,SP,São Paulo,Carla Santos,Monitor,3,800.0,Christina Ledoux,O,Transferência Bancária
2025-08-23 20:41:43.222258,362,MG,Belo Horizonte,Maria Clara,Mouse,5,100.0,Amy Sargent,F,Boleto
2025-08-23 21:40:54.393682,1114,SP,São Paulo,Ana Oliveira,Mesa para Escritório,8,700.0,Kelli Schooley,F,Pix
2025-08-24 13:37:45.089495,485,RJ,Rio de Janeiro,Pedro Sousa,Notebook,0,3500.0,Bobby Wray,O,Transferência Bancária
2025-08-24 16:18:46.041556,538,PR,Cambará,Beatriz Dias,Mesa para Escritório,8,700.0,Janet Rady,F,Cartão de Crédito
2025-08-24 20:15:04.969868,1967,MG,Belo Horizonte,João Vitor,Mouse,5,100.0,David Cooper,M,Cartão de Crédito
2025-08-25 01:25:46.270127,551,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Carole Watton,F,Cartão de Crédito
2025-08-25 02:31:02.425221,1795,SP,São Paulo,Bruno Silva,Teclado,4,150.0,Steven Bull,M,Cartão de Crédito
2025-08-25 07:11:56.415352,1333,SP,São Paulo,Carla Santos,Monitor,3,800.0,Simona Money,O,Cartão de Crédito
2025-08-25 09:22:52.732667,998,SP,Assis,Roberto Ferreira,Cadeira Gamer,7,900.0,Lelia Kampa,F,Pix
2025-08-25 10:56:04.891715,1959,RJ,Rio de Janeiro,Juliana Almeida,Mesa para Escritório,8,700.0,Otis Leeder,M,Boleto
2025-08-25 14:38:47.260012,604,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Deborah Marchand,F,Boleto
2025-08-25 19:50:51.699999,925,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Betsy Ackerman,O,Boleto
2025-08-26 01:12:03.444587,1859,SP,Assis,Roberto Ferreira,Notebook,0,3500.0,Etta Lopez,F,Pix
2025-08-26 02:06:53.093444,1038,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Melissa Mason,F,Boleto
2025-08-26 06:13:47.919329,687,RJ,Rio de Janeiro,Vinicius Sanches,Cadeira Gamer,7,900.0,Betty Armijo,F,Boleto
2025-08-26 09:32:55.764450,1262,RJ,Rio de Janeiro,Pedro Sousa,Tablet,2,1500.0,Steven Ali,M,Pix
2025-08-26 21:11:01.589078,1733,SP,São Paulo,Bruno Silva,Mouse,5,100.0,Sammie Christian,O,Pix
2025-08-27 01:23:58.039754,1466,PR,Cambará,Beatriz Dias,Smartphone,1,2000.0,Margaret Sullivan,O,Cartão de Crédito
2025-08-27 01:29:55.987207,1293,SP,São Paulo,Bruno Silva,Notebook,0,3500.0,Donald Reese,M,Transferência Bancária
2025-08-27 02:17:42.147670,278,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Jonathan Lee,O,Transferência Bancária
2025-08-27 14:40:59.787283,1585,PR,Cambará,Beatriz Dias,Mouse,5,100.0,Frankie Hampton,O,Transferência Bancária
2025-08-27 22:07:39.188405,66,SP,São Paulo,Carla Santos,Monitor,3,800.0,Laurie Ransome,F,Boleto
2025-08-28 04:36:50.491033,839,MG,Belo Horizonte,João Vitor,Monitor,3,800.0,Mary Shaw,O,Boleto
2025-08-28 08:47:54.569507,1124,PR,Cambará,Ana Maria,Impressora,6,1200.0,Robert Garcia,M,Cartão de Crédito
2025-08-28 21:29:56.815833,1378,MG,Belo Horizonte,João Vitor,Headset,9,300.0,Eric Schulze,M,Cartão de Crédito
2025-08-29 05:24:43.916608,406,PR,Cambará,Ana Maria,Smartphone,1,2000.0,Luis Mccomb,M,Transferência Bancária
2025-08-29 14:35:50.683444,858,SP,São Paulo,Carla Santos,Headset,9,300.0,Sharon Wilson,F,Transferência Bancária
2025-08-29 15:20:40.836094,170,PR,Cambará,Vitoria Martins,Mesa para Escritório,8,700.0,Wava Calderon,F,Boleto
2025-08-30 04:35:47.741191,659,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Helen Morris,F,Boleto
2025-08-30 04:56:47.717628,656,SP,São Paulo,Carla Santos,Headset,9,300.0,Jeanette Johnson,F,Cartão de Crédito
2025-08-30 05:09:50.179835,818,SP,Assis,Maria Vitoria,Notebook,0,3500.0,Gabriele Martinez,F,Cartão de Crédito
2025-08-30 22:36:45.141294,491,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Rose Garrett,F,Cartão de Crédito
2025-08-31 00:08:01.359889,1715,MG,Belo Horizonte,Maria Clara,Mouse,5,100.0,Edmond Bolinger,M,Pix
2025-08-31 01:42:59.767616,1581,SP,Assis,Mariana Gomes,Monitor,3,800.0,John Stewart,O,Cartão de Crédito
2025-08-31 14:59:59.138439,1549,SP,Assis,Mariana Gomes,Notebook,0,3500.0,Maryanne Kitterman,F,Cartão de Crédito
2025-09-01 02:33:54.893591,1164,PR,Cambará,Beatriz Dias,Headset,9,300.0,Corey Burton,M,Boleto
2025-09-01 11:16:03.511523,1864,PR,Cambará,Beatriz Dias,Mouse,5,100.0,Jeffrey Henderson,O,Cartão de Crédito
2025-09-01 12:26:53.190912,1042,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Dorothy Houston,F,Pix
2025-09-01 17:10:59.540987,1568,MG,Belo Horizonte,João Vitor,Notebook,0,3500.0,Inez Taylor,F,Pix
2025-09-01 17:50:48.729352,737,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Denise Mcauley,F,Boleto
2025-09-01 18:14:01.311280,1710,SP,Assis,Roberto Ferreira,Mesa para Escritório,8,700.0,Roberto Morris,M,Pix
2025-09-01 21:09:44.604573,450,SP,Assis,Mariana Gomes,Headset,9,300.0,Cynthia Neal,F,Transferência Bancária
2025-09-01 23:14:57.665249,1433,MG,Belo Horizonte,João Vitor,Impressora,6,1200.0,Carolyn Cameron,F,Pix
2025-09-02 05:29:47.765859,670,SP,Assis,Maria Vitoria,Monitor,3,800.0,Doris Arnold,F,Boleto
2025-09-02 11:26:59.569407,1574,SP,Assis,Mariana Gomes,Impressora,6,1200.0,James Luna,O,Pix
2025-09-02 22:30:59.768927,1582,SP,São Paulo,Carla Santos,Mesa para Escritório,8,700.0,Carolyn Athey,O,Boleto
2025-09-03 00:30:56.459197,1340,PR,Cambará,Ana Maria,Monitor,3,800.0,Gregory White,M,Boleto
2025-09-03 04:26:41.692329,243,SP,São Paulo,Ana Oliveira,Smartphone,1,2000.0,Willis Ashton,M,Boleto
2025-09-03 06:17:57.760592,1443,SP,Assis,Roberto Ferreira,Cadeira Gamer,7,900.0,Eddie Hall,O,Pix
2025-09-03 11:51:03.654499,1875,SP,São Paulo,Carla Santos,Mouse,5,100.0,Juan Lemus,M,Transferência Bancária
2025-09-03 12:41:56.701410,1367,RJ,Rio de Janeiro,Vinicius Sanches,Smartphone,1,2000.0,Sharon Jinks,O,Boleto
2025-09-03 20:21:54.155093,1098,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Francesco Anderson,M,Cartão de Crédito
2025-09-04 05:46:03.082102,1849,RJ,Rio de Janeiro,Juliana Almeida,Smartphone,1,2000.0,Arthur Isom,M,Transferência Bancária
2025-09-04 10:00:38.849789,54,PR,Cambará,Vitoria Martins,Teclado,4,150.0,Rita Chisam,F,Transferência Bancária
2025-09-04 10:25:39.356024,76,SP,São Paulo,Ana Oliveira,Teclado,4,150.0,Mary Brown,F,Boleto
2025-09-04 13:35:00.183348,1637,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Kimberly Johnston,F,Cartão de Crédito
2025-09-04 20:35:00.163521,1631,PR,Cambará,Ana Maria,Monitor,3,800.0,Sandra Stotts,F,Cartão de Crédito
2025-09-04 21:13:47.692093,650,SP,Assis,Maria Vitoria,Mouse,5,100.0,Rodney Wight,M,Cartão de Crédito
2025-09-05 02:26:03.919036,1901,SP,Assis,Roberto Ferreira,Smartphone,1,2000.0,Mary Sandate,O,Cartão de Crédito
2025-09-05 06:11:02.523979,1810,SP,São Paulo,Carla Santos,Teclado,4,150.0,Megan Armstrong,O,Cartão de Crédito
2025-09-05 08:25:55.129298,1197,PR,Cambará,Vitoria Martins,Smartphone,1,2000.0,Raymond Johnson,M,Transferência Bancária
2025-09-05 10:55:41.245492,207,MG,Belo Horizonte,Maria Clara,Mesa para Escritório,8,700.0,Christine Leadbetter,F,Transferência Bancária
2025-09-05 13:28:56.696611,1363,RJ,Rio de Janeiro,Juliana Almeida,Tablet,2,1500.0,Jared Mason,O,Cartão de Crédito
2025-09-05 14:23:50.683878,859,RJ,Rio de Janeiro,Pedro Sousa,Teclado,4,150.0,Mary Denson,F,Pix
2025-09-05 22:20:02.923561,1833,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Steven Martin,O,Cartão de Crédito
2025-09-06 00:43:49.145070,763,SP,São Paulo,Bruno Silva,Cadeira Gamer,7,900.0,Cecilia Simcox,F,Boleto
2025-09-06 03:49:42.550114,297,PR,Cambará,Ana Maria,Teclado,4,150.0,Garnet Rodriguez,F,Pix
2025-09-06 04:29:00.684412,1674,SP,São Paulo,Ana Oliveira,Teclado,4,150.0,Wilson Brown,M,Pix
2025-09-06 06:58:39.238690,70,MG,Belo Horizonte,Carlos Silva,Cadeira Gamer,7,900.0,Tyler Jackson,M,Transferência Bancária
2025-09-06 08:54:55.312593,1206,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Carl Price,O,Boleto
2025-09-06 15:10:44.119499,416,SP,Assis,Mariana Gomes,Headset,9,300.0,Jose Kelly,M,Transferência Bancária
2025-09-06 19:11:46.316908,552,SP,São Paulo,Ana Oliveira,Impressora,6,1200.0,Robert Formica,O,Boleto
2025-09-07 09:02:55.393833,1213,SP,São Paulo,Carla Santos,Impressora,6,1200.0,Paul Isom,O,Boleto
2025-09-07 12:15:50.448758,837,MG,Belo Horizonte,Maria Clara,Mouse,5,100.0,Beatriz Horsley,F,Cartão de Crédito
2025-09-07 22:45:02.506463,1806,SP,São Paulo,Carla Santos,Smartphone,1,2000.0,Mary Tyson,O,Transferência Bancária
2025-09-07 22:45:44.630831,453,PR,Cambará,Beatriz Dias,Monitor,3,800.0,Patty Gray,F,Pix
2025-09-07 22:59:49.245722,780,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,John Wilson,O,Transferência Bancária
2025-09-07 23:35:46.520424,568,SP,São Paulo,Ana Oliveira,Notebook,0,3500.0,Paula Ciotti,O,Pix
2025-09-08 17:07:57.311499,1414,MG,Belo Horizonte,Maria Clara,Impressora,6,1200.0,Robert Fenner,M,Boleto
2025-09-08 17:34:52.111284,955,MG,Belo Horizonte,João Vitor,Notebook,0,3500.0,Carolyn Bozych,O,Pix
2025-09-08 18:06:52.863997,1007,SP,Assis,Roberto Ferreira,Impressora,6,1200.0,Thomas Doyle,M,Boleto
2025-09-08 23:22:52.709500,992,SP,São Paulo,Ana Oliveira,Cadeira Gamer,7,900.0,Ulysses Ricks,M,Pix
2025-09-09 03:53:50.709421,861,SP,São Paulo,Carla Santos,Notebook,0,3500.0,Carl Dowler,O,Pix
2025-09-09 05:46:59.790422,1586,PR,Cambará,Vitoria Martins,Impressora,6,1200.0,Gladys Berkey,F,Cartão de Crédito
2025-09-09 07:43:42.087332,268,MG,Belo Horizonte,Maria Clara,Mouse,5,100.0,Ebony Kwok,F,Pix
2025-09-09 13:37:44.908047,468,PR,Cambará,Vitoria Martins,Headset,9,300.0,Ana Hubbard,F,Transferência Bancária
2025-09-09 16:13:50.604706,846,MG,Belo Horizonte,Maria Clara,Notebook,0,3500.0,Fred Whitley,M,Cartão de Crédito
2025-09-09 20:22:43.075224,347,SP,Assis,Roberto Ferreira,Tablet,2,1500.0,Ricardo Martino,M,Cartão de Crédito
2025-09-09 21:23:44.713026,456,SP,São Paulo,Ana Oliveira,Notebook,0,3500.0,David Utley,M,Cartão de Crédito
2025-09-09 22:12:44.296056,436,PR,Cambará,Ana Maria,Monitor,3,800.0,Mildred Worley,F,Transferência Bancária
2025-09-09 23:27:57.567689,1425,PR,Cambará,Vitoria Martins,Mouse,5,100.0,Nelson King,M,Cartão de Crédito
2025-09-10 03:18:56.433663,1336,SP,São Paulo,Bruno Silva,Headset,9,300.0,Joel Mcdaniels,M,Transferência Bancária
2025-09-10 10:04:42.064294,266,PR,Cambará,Ana Maria,Monitor,3,800.0,Zachary Robb,M,Pix
2025-09-10 12:53:40.511982,148,PR,Cambará,Beatriz Dias,Mesa para Escritório,8,700.0,Ben Taylor,M,Cartão de Crédito
2025-09-10 15:48:55.698321,1255,RJ,Rio de Janeiro,Juliana Almeida,Smartphone,1,2000.0,Margery Huckaby,F,Transferência Bancária
2025-09-10 18:43:47.280907,605,SP,Assis,Mariana Gomes,Cadeira Gamer,7,900.0,Rodolfo Shoup,O,Cartão de Crédito
2025-09-11 05:15:02.301694,1781,SP,São Paulo,Carla Santos,Tablet,2,1500.0,Annie Wilson,F,Pix
2025-09-11 05:19:38.528344,37,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Shirley Macneil,O,Boleto
2025-09-11 09:38:57.125292,1412,SP,São Paulo,Bruno Silva,Cadeira Gamer,7,900.0,Shawn Hormell,M,Transferência Bancária
2025-09-11 13:32:00.123953,1616,PR,Cambará,Ana Maria,Headset,9,300.0,Christopher Murphy,M,Pix
2025-09-11 17:13:55.758424,1259,SP,Assis,Mariana Gomes,Impressora,6,1200.0,John Ahmad,M,Boleto
2025-09-11 21:43:39.543647,87,SP,São Paulo,Carla Santos,Mesa para Escritório,8,700.0,Priscilla Douglas,F,Boleto
2025-09-11 23:33:38.101840,12,RJ,Rio de Janeiro,Vinicius Sanches,Cadeira Gamer,7,900.0,Gerald Kusel,O,Pix
2025-09-12 03:35:41.132508,200,SP,São Paulo,Ana Oliveira,Tablet,2,1500.0,Matthew Johnson,M,Transferência Bancária
2025-09-12 06:08:43.581216,379,PR,Cambará,Vitoria Martins,Cadeira Gamer,7,900.0,James Ly,M,Pix
2025-09-12 13:25:46.080505,540,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Nikki Miyasato,F,Cartão de Crédito
2025-09-12 22:29:00.141595,1626,SP,São Paulo,Carla Santos,Teclado,4,150.0,Benjamin Lobb,M,Cartão de Crédito
2025-09-13 01:48:00.506134,1662,MG,Belo Horizonte,Maria Clara,Headset,9,300.0,Robert Craft,M,Transferência Bancária
2025-09-13 04:43:49.537580,789,SP,São Paulo,Carla Santos,Mesa para Escritório,8,700.0,Eunice Avery,O,Cartão de Crédito
2025-09-13 08:39:44.944140,475,RJ,Rio de Janeiro,Pedro Sousa,Tablet,2,1500.0,Stuart Adams,M,Pix
2025-09-13 10:15:56.815031,1377,RJ,Rio de Janeiro,Vinicius Sanches,Notebook,0,3500.0,Joseph King,M,Cartão de Crédito
2025-09-13 16:50:04.074660,1907,PR,Cambará,Vitoria Martins,Tablet,2,1500.0,Linda Baylock,F,Pix
2025-09-13 21:59:39.329032,72,MG,Belo Horizonte,Maria Clara,Tablet,2,1500.0,Frederick Gutierrez,M,Transferência Bancária
2025-09-14 07:23:53.229844,1049,PR,Cambará,Vitoria Martins,Monitor,3,800.0,Nora Alves,F,Boleto
2025-09-14 11:07:39.185361,65,SP,Assis,Roberto Ferreira,Impressora,6,1200.0,Jessie Echols,O,Boleto
2025-09-14 21:14:51.413393,907,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Bernard Jackson,M,Pix
2025-09-15 15:27:04.442310,1931,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Corey Watson,O,Transferência Bancária
2025-09-15 21:51:47.925500,690,RJ,Rio de Janeiro,Vinicius Sanches,Impressora,6,1200.0,Nina Johnson,O,Transferência Bancária
2025-09-16 16:28:48.013325,704,MG,Belo Horizonte,João Vitor,Cadeira Gamer,7,900.0,Pamela Greany,O,Cartão de Crédito
2025-09-16 16:58:58.197629,1473,SP,Assis,Roberto Ferreira,Mouse,5,100.0,Misty Murphy,F,Transferência Bancária
2025-09-16 20:29:57.013999,1402,PR,Cambará,Ana Maria,Notebook,0,3500.0,Esther Mckee,O,Pix
2025-09-17 06:12:04.397065,1929,MG,Belo Horizonte,Maria Clara,Mouse,5,100.0,Esther Battle,F,Cartão de Crédito
2025-09-17 06:32:56.746850,1373,MG,Belo Horizonte,Maria Clara,Tablet,2,1500.0,Jonathan Perry,M,Cartão de Crédito
2025-09-17 18:03:47.247112,601,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Gary King,M,Cartão de Crédito
2025-09-17 18:44:50.983318,881,SP,Assis,Roberto Ferreira,Monitor,3,800.0,Casey Happenny,O,Transferência Bancária
2025-09-18 08:55:44.255570,427,RJ,Rio de Janeiro,Juliana Almeida,Mouse,5,100.0,Nancy Cowan,F,Transferência Bancária
2025-09-18 13:50:59.409687,1563,SP,São Paulo,Ana Oliveira,Monitor,3,800.0,Sharon King,O,Cartão de Crédito
2025-09-18 16:58:41.273624,211,MG,Belo Horizonte,Maria Clara,Smartphone,1,2000.0,Sonja Martin,F,Cartão de Crédito
2025-09-18 17:59:58.256332,1476,RJ,Rio de Janeiro,Pedro Sousa,Teclado,4,150.0,Hilda Smith,F,Boleto
2025-09-18 20:22:56.024809,1298,PR,Cambará,Beatriz Dias,Tablet,2,1500.0,Barbara Williams,F,Pix
2025-09-18 21:24:04.181069,1908,MG,Belo Horizonte,Maria Clara,Cadeira Gamer,7,900.0,Sean Mccracken,M,Pix
2025-09-18 23:01:42.706897,311,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Stephanie Green,F,Pix
2025-09-19 04:13:55.474790,1217,MG,Belo Horizonte,Maria Clara,Headset,9,300.0,Richard Lewis,O,Boleto
2025-09-19 05:50:55.120812,1193,PR,Cambará,Ana Maria,Monitor,3,800.0,Samantha Phillips,O,Transferência Bancária
2025-09-19 07:40:44.911616,471,SP,Assis,Maria Vitoria,Mesa para Escritório,8,700.0,Jonathan Thomas,M,Transferência Bancária
2025-09-19 09:31:00.687589,1677,PR,Cambará,Beatriz Dias,Mesa para Escritório,8,700.0,Aldo Chace,M,Transferência Bancária
2025-09-19 11:31:48.809707,743,PR,Cambará,Ana Maria,Headset,9,300.0,Jose Murray,M,Boleto
2025-09-19 15:06:47.496269,632,SP,São Paulo,Ana Oliveira,Headset,9,300.0,Terry Madsen,M,Boleto
2025-09-19 15:28:44.608149,452,MG,Belo Horizonte,Maria Clara,Notebook,0,3500.0,Jack Borgman,O,Transferência Bancária
2025-09-19 17:43:40.353182,127,MG,Belo Horizonte,Maria Clara,Cadeira Gamer,7,900.0,Michael Thorne,O,Boleto
2025-09-19 18:16:04.555577,1935,SP,Assis,Mariana Gomes,Notebook,0,3500.0,Mary Davis,O,Cartão de Crédito
2025-09-20 05:13:54.594557,1131,PR,Cambará,Beatriz Dias,Cadeira Gamer,7,900.0,Virginia Dudley,O,Cartão de Crédito
2025-09-20 10:50:54.676025,1142,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Crystal Hartman,F,Pix
2025-09-20 12:23:53.380042,1059,SP,Assis,Maria Vitoria,Headset,9,300.0,David Googe,O,Boleto
2025-09-20 14:58:54.195078,1103,PR,Cambará,Vitoria Martins,Notebook,0,3500.0,Helen Wong,F,Boleto
2025-09-20 16:42:40.955025,179,PR,Cambará,Ana Maria,Mouse,5,100.0,David Cotta,O,Pix
2025-09-20 18:37:47.823390,677,SP,Assis,Maria Vitoria,Headset,9,300.0,Rozanne Jenkins,F,Pix
2025-09-20 23:51:00.252986,1645,MG,Belo Horizonte,Carlos Silva,Impressora,6,1200.0,Julia Maldonado,O,Pix
2025-09-21 04:35:53.061084,1032,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Linda Evans,F,Transferência Bancária
2025-09-21 12:03:03.328194,1858,RJ,Rio de Janeiro,Pedro Sousa,Monitor,3,800.0,Jennifer Bialczyk,O,Boleto
2025-09-21 12:43:52.445608,971,PR,Cambará,Ana Maria,Notebook,0,3500.0,Juanita Weatherford,F,Cartão de Crédito
2025-09-21 17:08:48.393049,721,MG,Belo Horizonte,Carlos Silva,Notebook,0,3500.0,Douglas Githens,M,Transferência Bancária
2025-09-21 20:30:43.899725,403,SP,Assis,Maria Vitoria,Impressora,6,1200.0,Edmond Moore,O,Pix
2025-09-21 20:32:40.477091,142,SP,São Paulo,Ana Oliveira,Headset,9,300.0,Bob Brooks,M,Pix
2025-09-21 21:50:55.122556,1194,RJ,Rio de Janeiro,Juliana Almeida,Headset,9,300.0,Michael Silva,M,Pix
2025-09-22 06:14:51.534073,913,SP,Assis,Mariana Gomes,Headset,9,300.0,Walter Rowe,M,Pix
2025-09-22 10:36:49.185696,767,MG,Belo Horizonte,Carlos Silva,Smartphone,1,2000.0,Anthony Rogers,O,Pix
2025-09-22 16:48:51.889355,937,RJ,Rio de Janeiro,Vinicius Sanches,Smartphone,1,2000.0,Derrick Hipple,O,Cartão de Crédito
2025-09-22 20:59:56.685174,1359,MG,Belo Horizonte,Carlos Silva,Smartphone,1,2000.0,Madeline Morris,F,Pix
2025-09-23 01:42:40.499849,144,RJ,Rio de Janeiro,Vinicius Sanches,Notebook,0,3500.0,Devon Beckman,M,Cartão de Crédito
2025-09-23 04:31:53.092416,1037,MG,Belo Horizonte,João Vitor,Mouse,5,100.0,Carol Wilson,F,Boleto
2025-09-23 06:04:46.651055,571,RJ,Rio de Janeiro,Vinicius Sanches,Headset,9,300.0,Matthew Jenkins,O,Cartão de Crédito
2025-09-23 08:19:53.220240,1046,SP,Assis,Roberto Ferreira,Tablet,2,1500.0,Josephine Caldwell,O,Transferência Bancária
2025-09-23 08:31:45.142898,492,SP,Assis,Maria Vitoria,Tablet,2,1500.0,Alvin Aguayo,M,Cartão de Crédito
2025-09-23 10:54:57.004007,1401,RJ,Rio de Janeiro,Vinicius Sanches,Cadeira Gamer,7,900.0,Charles Thibault,M,Boleto
2025-09-23 20:00:38.561365,42,MG,Belo Horizonte,João Vitor,Teclado,4,150.0,Walter Chrisco,O,Boleto
2025-09-23 20:10:56.991625,1399,PR,Cambará,Ana Maria,Monitor,3,800.0,Tracy Lemons,O,Cartão de Crédito
2025-09-23 20:23:59.805030,1587,PR,Cambará,Vitoria Martins,Monitor,3,800.0,Irene Richardson,F,Transferência Bancária
2025-09-23 22:12:50.777930,866,RJ,Rio de Janeiro,Vinicius Sanches,Mouse,5,100.0,Camille Kiper,F,Boleto
2025-09-24 18:46:57.589670,1427,SP,São Paulo,Bruno Silva,Notebook,0,3500.0,Vance Davenport,M,Boleto
2025-09-25 03:14:40.460622,138,MG,Belo Horizonte,Carlos Silva,Tablet,2,1500.0,Nelda Lear,F,Boleto
2025-09-25 04:45:05.061028,1985,MG,Belo Horizonte,João Vitor,Monitor,3,800.0,Joseph Russell,M,Cartão de Crédito
2025-09-25 05:18:55.603210,1233,PR,Cambará,Beatriz Dias,Mouse,5,100.0,Micheal Johnson,M,Boleto
2025-09-25 06:22:05.194196,1995,PR,Cambará,Beatriz Dias,Mesa para Escritório,8,700.0,Shelly Wen,F,Pix
2025-09-25 07:27:05.166052,1991,RJ,Rio de Janeiro,Juliana Almeida,Impressora,6,1200.0,Aaron Hatfield,O,Cartão de Crédito
2025-09-25 10:28:58.368938,1485,SP,São Paulo,Carla Santos,Teclado,4,150.0,Liane Parry,O,Boleto
2025-09-25 15:38:55.628430,1240,MG,Belo Horizonte,Maria Clara,Teclado,4,150.0,Herman Prince,M,Boleto
2025-09-25 17:13:57.765699,1448,SP,São Paulo,Bruno Silva,Cadeira Gamer,7,900.0,William Cervone,M,Transferência Bancária
2025-09-25 17:48:55.621456,1236,RJ,Rio de Janeiro,Vinicius Sanches,Tablet,2,1500.0,Erin Kelley,F,Transferência Bancária
2025-09-25 19:27:42.705540,310,MG,Belo Horizonte,Maria Clara,Teclado,4,150.0,Melinda Martin,O,Pix
2025-09-25 23:41:53.733140,1083,PR,Cambará,Ana Maria,Cadeira Gamer,7,900.0,Donald Honokaupu,M,Cartão de Crédito
2025-09-26 05:29:46.148152,542,RJ,Rio de Janeiro,Vinicius Sanches,Notebook,0,3500.0,Edward Wilder,O,Transferência Bancária
2025-09-26 10:52:00.542416,1666,SP,Assis,Mariana Gomes,Smartphone,1,2000.0,Irene Elliott,F,Transferência Bancária
2025-09-26 11:25:55.033928,1184,PR,Cambará,Vitoria Martins,Monitor,3,800.0,William Tucker,M,Cartão de Crédito
2025-09-26 17:02:42.801700,319,SP,Assis,Mariana Gomes,Teclado,4,150.0,Thomas Wengerd,M,Transferência Bancária
2025-09-26 22:18:00.558374,1669,RJ,Rio de Janeiro,Pedro Sousa,Smartphone,1,2000.0,Joetta Toure,F,Transferência Bancária
2025-09-27 02:32:01.818314,1745,SP,Assis,Roberto Ferreira,Monitor,3,800.0,Anthony Deblauw,M,Cartão de Crédito
2025-09-27 03:44:37.823061,2,PR,Cambará,Ana Maria,Smartphone,1,2000.0,Margaret Treisch,O,Boleto
2025-09-27 09:48:45.857054,526,MG,Belo Horizonte,Carlos Silva,Headset,9,300.0,Charles Mulholland,M,Boleto
2025-09-27 11:34:59.579790,1576,SP,São Paulo,Ana Oliveira,Mouse,5,100.0,Thomas Leach,M,Transferência Bancária
2025-09-27 15:38:43.245579,364,MG,Belo Horizonte,Carlos Silva,Notebook,0,3500.0,Kyle Adamson,M,Cartão de Crédito
2025-09-27 20:22:56.128925,1308,RJ,Rio de Janeiro,Pedro Sousa,Mouse,5,100.0,Samuel Ramirez,M,Pix
2025-09-27 22:33:56.141340,1313,SP,São Paulo,Carla Santos,Smartphone,1,2000.0,William Sorensen,M,Pix
2025-09-28 00:57:39.723683,98,SP,Assis,Roberto Ferreira,Headset,9,300.0,David Ferrara,M,Pix
2025-09-28 09:29:53.082744,1036,MG,Belo Horizonte,João Vitor,Teclado,4,150.0,George Lock,M,Pix
2025-09-28 10:23:54.402652,1115,MG,Belo Horizonte,Carlos Silva,Smartphone,1,2000.0,Adrian Larkin,M,Transferência Bancária
2025-09-28 12:11:41.496356,226,RJ,Rio de Janeiro,Pedro Sousa,Mouse,5,100.0,Bessie Tobias,O,Transferência Bancária
2025-09-28 17:05:55.027059,1183,PR,Cambará,Ana Maria,Notebook,0,3500.0,Arnulfo Schilling,M,Transferência Bancária
2025-09-29 01:24:56.463926,1344,SP,São Paulo,Ana Oliveira,Mesa para Escritório,8,700.0,Angela Norton,O,Pix
2025-09-29 13:36:52.880438,1012,SP,Assis,Mariana Gomes,Monitor,3,800.0,Thomas Burton,O,Pix
2025-09-29 13:48:52.875825,1010,MG,Belo Horizonte,Maria Clara,Smartphone,1,2000.0,Ernest Mclean,M,Pix
